<NUMBER OF ZONES> 135										
<NUMBER OF NODES> 1067										
<FIRST THRU NODE> 1											
<NUMBER OF LINKS> 2535										
<END OF METADATA>											


~ 	Init node 	Term node 	Capacity 	Length 	Free Flow Time 	B	Power	Speed limit 	Toll 	Type	;
	724.0	723.0	1038.42	0.443479	0.443479	0.383332694	4.4683	0	0	1	;
	724.0	725.0	1197.6	0.814836	0.814836	0.53998596	4.9432	0	0	1	;
	724.0	745.0	1197.6	0.425937	0.425937	0.53998596	4.9432	0	0	1	;
	725.0	718.0	1197.6	0.74076	0.74076	0.53998596	4.9432	0	0	1	;
	725.0	724.0	1197.6	0.814836	0.814836	0.53998596	4.9432	0	0	1	;
	725.0	726.0	1796.41	0.55557	0.55557	0.53998596	4.9432	0	0	1	;
	726.0	701.0	1557.63	1.382611	1.382611	0.383332694	4.4683	0	0	1	;
	726.0	725.0	1796.41	0.55557	0.55557	0.53998596	4.9432	0	0	1	;
	726.0	727.0	1796.41	0.277785	0.277785	0.53998596	4.9432	0	0	1	;
	726.0	744.0	1038.42	1.617394	1.617394	0.383332694	4.4683	0	0	1	;
	727.0	726.0	1796.41	0.277785	0.277785	0.53998596	4.9432	0	0	1	;
	727.0	728.0	1796.41	0.277785	0.277785	0.53998596	4.9432	0	0	1	;
	728.0	101.0	9999999999.0	1.44	1.44	0.166666667	0.0	0	0	1	;
	728.0	727.0	1796.41	0.277785	0.277785	0.53998596	4.9432	0	0	1	;
	728.0	729.0	1796.41	0.518532	0.518532	0.53998596	4.9432	0	0	1	;
	729.0	728.0	1796.41	0.518532	0.518532	0.53998596	4.9432	0	0	1	;
	729.0	730.0	1557.63	0.443479	0.443479	0.383332694	4.4683	0	0	1	;
	729.0	736.0	1557.63	0.704349	0.704349	0.383332694	4.4683	0	0	1	;
	730.0	699.0	655.95	0.808697	0.808697	0.383332694	3.5038	0	0	1	;
	730.0	729.0	1557.63	0.443479	0.443479	0.383332694	4.4683	0	0	1	;
	730.0	731.0	1557.63	0.573914	0.573914	0.383332694	4.4683	0	0	1	;
	730.0	735.0	655.95	0.678262	0.678262	0.383332694	3.5038	0	0	1	;
	731.0	98.0	9999999999.0	1.08	1.08	0.166666667	0.0	0	0	1	;
	731.0	730.0	1557.63	0.573914	0.573914	0.383332694	4.4683	0	0	1	;
	731.0	732.0	1557.63	0.600001	0.600001	0.383332694	4.4683	0	0	1	;
	732.0	731.0	1557.63	0.600001	0.600001	0.383332694	4.4683	0	0	1	;
	732.0	883.0	1557.63	0.286957	0.286957	0.383332694	4.4683	0	0	1	;
	733.0	734.0	655.95	0.547827	0.547827	0.383332694	3.5038	0	0	1	;
	733.0	739.0	327.98	0.730436	0.730436	0.383332694	3.5038	0	0	1	;
	733.0	879.0	655.95	0.182609	0.182609	0.383332694	3.5038	0	0	1	;
	733.0	912.0	655.95	0.626088	0.626088	0.383332694	3.5038	0	0	1	;
	734.0	98.0	9999999999.0	1.26	1.26	0.166666667	0.0	0	0	1	;
	734.0	733.0	655.95	0.547827	0.547827	0.383332694	3.5038	0	0	1	;
	734.0	735.0	655.95	0.730436	0.730436	0.383332694	3.5038	0	0	1	;
	735.0	730.0	655.95	0.678262	0.678262	0.383332694	3.5038	0	0	1	;
	735.0	734.0	655.95	0.730436	0.730436	0.383332694	3.5038	0	0	1	;
	735.0	736.0	655.95	0.730436	0.730436	0.383332694	3.5038	0	0	1	;
	735.0	742.0	655.95	0.391305	0.391305	0.383332694	3.5038	0	0	1	;
	736.0	729.0	1557.63	0.704349	0.704349	0.383332694	4.4683	0	0	1	;
	736.0	735.0	655.95	0.730436	0.730436	0.383332694	3.5038	0	0	1	;
	736.0	743.0	1557.63	0.834784	0.834784	0.383332694	4.4683	0	0	1	;
	737.0	96.0	9999999999.0	0.4	0.4	0.25	0.0	0	0	1	;
	737.0	738.0	519.21	0.808697	0.808697	0.383332694	4.4683	0	0	1	;
	737.0	991.0	519.21	0.391305	0.391305	0.383332694	4.4683	0	0	1	;
	738.0	737.0	1038.42	0.808697	0.808697	0.383332694	4.4683	0	0	1	;
	738.0	739.0	1038.42	0.704349	0.704349	0.383332694	4.4683	0	0	1	;
	738.0	778.0	1589.83	0.552	0.552	0.416666667	5.1644	0	0	1	;
	738.0	913.0	1038.42	0.730436	0.730436	0.383332694	4.4683	0	0	1	;
	739.0	733.0	327.98	0.730436	0.730436	0.383332694	3.5038	0	0	1	;
	739.0	738.0	519.21	0.704349	0.704349	0.383332694	4.4683	0	0	1	;
	739.0	740.0	1038.42	0.730436	0.730436	0.383332694	4.4683	0	0	1	;
	740.0	99.0	9999999999.0	0.84	0.84	0.166666667	0.0	0	0	1	;
	740.0	739.0	519.21	0.730436	0.730436	0.383332694	4.4683	0	0	1	;
	740.0	741.0	1038.42	0.600001	0.600001	0.383332694	4.4683	0	0	1	;
	741.0	740.0	519.21	0.600001	0.600001	0.383332694	4.4683	0	0	1	;
	741.0	742.0	655.95	0.339131	0.339131	0.383332694	3.5038	0	0	1	;
	741.0	743.0	1038.42	0.991306	0.991306	0.383332694	4.4683	0	0	1	;
	741.0	772.0	519.21	0.52174	0.52174	0.383332694	4.4683	0	0	1	;
	742.0	99.0	9999999999.0	1.14	1.14	0.166666667	0.0	0	0	1	;
	742.0	735.0	655.95	0.391305	0.391305	0.383332694	3.5038	0	0	1	;
	742.0	741.0	655.95	0.339131	0.339131	0.383332694	3.5038	0	0	1	;
	743.0	736.0	1557.63	0.834784	0.834784	0.383332694	4.4683	0	0	1	;
	743.0	741.0	519.21	0.991306	0.991306	0.383332694	4.4683	0	0	1	;
	743.0	744.0	1038.42	0.730436	0.730436	0.383332694	4.4683	0	0	1	;
	743.0	768.0	1796.41	0.444456	0.444456	0.53998596	4.9432	0	0	1	;
	744.0	101.0	9999999999.0	1.44	1.44	0.166666667	0.0	0	0	1	;
	744.0	726.0	519.21	1.617394	1.617394	0.383332694	4.4683	0	0	1	;
	744.0	743.0	519.21	0.730436	0.730436	0.383332694	4.4683	0	0	1	;
	744.0	746.0	1038.42	2.530439	2.530439	0.383332694	4.4683	0	0	1	;
	745.0	104.0	9999999999.0	1.44	1.44	0.166666667	0.0	0	0	1	;
	745.0	724.0	1197.6	0.425937	0.425937	0.53998596	4.9432	0	0	1	;
	745.0	746.0	1197.6	0.203709	0.203709	0.53998596	4.9432	0	0	1	;
	746.0	744.0	519.21	2.530439	2.530439	0.383332694	4.4683	0	0	1	;
	746.0	745.0	1197.6	0.203709	0.203709	0.53998596	4.9432	0	0	1	;
	746.0	747.0	1197.6	0.203709	0.203709	0.53998596	4.9432	0	0	1	;
	746.0	749.0	1038.42	0.495653	0.495653	0.383332694	4.4683	0	0	1	;
	747.0	746.0	1197.6	0.203709	0.203709	0.53998596	4.9432	0	0	1	;
	747.0	748.0	1197.6	0.148152	0.148152	0.53998596	4.9432	0	0	1	;
	748.0	747.0	1197.6	0.148152	0.148152	0.53998596	4.9432	0	0	1	;
	748.0	752.0	327.98	1.460872	1.460872	0.383332694	3.5038	0	0	1	;
	748.0	763.0	1197.6	0.907431	0.907431	0.53998596	4.9432	0	0	1	;
	749.0	104.0	9999999999.0	1.44	1.44	0.166666667	0.0	0	0	1	;
	749.0	746.0	519.21	0.495653	0.495653	0.383332694	4.4683	0	0	1	;
	749.0	750.0	1038.42	0.991306	0.991306	0.383332694	4.4683	0	0	1	;
	750.0	104.0	9999999999.0	0.96	0.96	0.25	0.0	0	0	1	;
	750.0	722.0	1672.24	1.11114	1.11114	0.53998596	5.1409	0	0	1	;
	750.0	749.0	519.21	0.991306	0.991306	0.383332694	4.4683	0	0	1	;
	750.0	751.0	1672.24	0.203709	0.203709	0.53998596	5.1409	0	0	1	;
	751.0	750.0	1672.24	0.203709	0.203709	0.53998596	5.1409	0	0	1	;
	751.0	752.0	1672.24	0.148152	0.148152	0.53998596	5.1409	0	0	1	;
	752.0	748.0	327.98	1.460872	1.460872	0.383332694	3.5038	0	0	1	;
	752.0	751.0	1672.24	0.148152	0.148152	0.53998596	5.1409	0	0	1	;
	752.0	753.0	1672.24	0.685203	0.685203	0.53998596	5.1409	0	0	1	;
	753.0	752.0	1672.24	0.685203	0.685203	0.53998596	5.1409	0	0	1	;
	753.0	754.0	630.12	0.652185	0.652185	0.68998827	5.0906	0	0	1	;
	753.0	763.0	519.21	1.982612	1.982612	0.383332694	4.4683	0	0	1	;
	754.0	106.0	9999999999.0	1.48	1.48	0.25	0.0	0	0	1	;
	754.0	753.0	630.12	0.652185	0.652185	0.68998827	5.0906	0	0	1	;
	754.0	755.0	1260.24	1.376835	1.376835	0.68998827	5.0906	0	0	1	;
	755.0	754.0	1260.24	1.376835	1.376835	0.68998827	5.0906	0	0	1	;
	755.0	756.0	630.12	3.000051	3.000051	0.68998827	5.0906	0	0	1	;
	755.0	762.0	1260.24	0.72465	0.72465	0.68998827	5.0906	0	0	1	;
	755.0	797.0	1260.24	1.101468	1.101468	0.68998827	5.0906	0	0	1	;
	756.0	643.0	630.12	1.565244	1.565244	0.68998827	5.0906	0	0	1	;
	756.0	755.0	630.12	3.000051	3.000051	0.68998827	5.0906	0	0	1	;
	756.0	757.0	630.52	2.39998	2.39998	0.916674306	4.9287	0	0	1	;
	757.0	142.0	9999999999.0	2.0	2.0	0.25	0.0	0	0	1	;
	757.0	642.0	2359.88	2.782656	2.782656	0.68998827	6.5856	0	0	1	;
	757.0	756.0	630.52	2.39998	2.39998	0.916674306	4.9287	0	0	1	;
	757.0	758.0	2359.88	3.405855	3.405855	0.68998827	6.5856	0	0	1	;
	758.0	143.0	9999999999.0	2.0	2.0	0.25	0.0	0	0	1	;
	758.0	757.0	2359.88	3.405855	3.405855	0.68998827	6.5856	0	0	1	;
	758.0	759.0	2359.88	5.159508	5.159508	0.68998827	6.5856	0	0	1	;
	759.0	144.0	9999999999.0	2.0	2.0	0.25	0.0	0	0	1	;
	759.0	758.0	2359.88	5.159508	5.159508	0.68998827	6.5856	0	0	1	;
	759.0	760.0	904.16	1.036355	1.036355	0.916674306	5.3443	0	0	1	;
	759.0	860.0	2359.88	4.594281	4.594281	0.68998827	6.5856	0	0	1	;
	760.0	759.0	904.16	1.036355	1.036355	0.916674306	5.3443	0	0	1	;
	760.0	761.0	904.16	1.079991	1.079991	0.916674306	5.3443	0	0	1	;
	761.0	760.0	904.16	1.079991	1.079991	0.916674306	5.3443	0	0	1	;
	761.0	762.0	904.16	0.719994	0.719994	0.916674306	5.3443	0	0	1	;
	762.0	126.0	9999999999.0	1.12	1.12	0.25	0.0	0	0	1	;
	762.0	755.0	1260.24	0.72465	0.72465	0.68998827	5.0906	0	0	1	;
	762.0	761.0	904.16	0.719994	0.719994	0.916674306	5.3443	0	0	1	;
	763.0	748.0	1197.6	0.907431	0.907431	0.53998596	4.9432	0	0	1	;
	763.0	753.0	519.21	1.982612	1.982612	0.383332694	4.4683	0	0	1	;
	763.0	764.0	519.21	1.121741	1.121741	0.383332694	4.4683	0	0	1	;
	763.0	794.0	1197.6	0.444456	0.444456	0.53998596	4.9432	0	0	1	;
	764.0	102.0	9999999999.0	0.72	0.72	0.25	0.0	0	0	1	;
	764.0	763.0	1038.42	1.121741	1.121741	0.383332694	4.4683	0	0	1	;
	764.0	765.0	519.21	2.217395	2.217395	0.383332694	4.4683	0	0	1	;
	765.0	764.0	1038.42	2.217395	2.217395	0.383332694	4.4683	0	0	1	;
	765.0	766.0	1796.41	0.277785	0.277785	0.53998596	4.9432	0	0	1	;
	765.0	769.0	327.98	1.278263	1.278263	0.383332694	3.5038	0	0	1	;
	765.0	790.0	1796.41	0.481494	0.481494	0.53998596	4.9432	0	0	1	;
	766.0	102.0	9999999999.0	2.64	2.64	0.166666667	0.0	0	0	1	;
	766.0	765.0	1796.41	0.277785	0.277785	0.53998596	4.9432	0	0	1	;
	766.0	767.0	1796.41	0.277785	0.277785	0.53998596	4.9432	0	0	1	;
	767.0	766.0	1796.41	0.277785	0.277785	0.53998596	4.9432	0	0	1	;
	767.0	768.0	1796.41	0.277785	0.277785	0.53998596	4.9432	0	0	1	;
	767.0	771.0	149.16	2.44	2.44	0.25	3.6596	0	0	1	;
	768.0	743.0	1796.41	0.444456	0.444456	0.53998596	4.9432	0	0	1	;
	768.0	767.0	1796.41	0.277785	0.277785	0.53998596	4.9432	0	0	1	;
	769.0	109.0	9999999999.0	1.38	1.38	0.166666667	0.0	0	0	1	;
	769.0	765.0	655.95	1.278263	1.278263	0.383332694	3.5038	0	0	1	;
	769.0	770.0	327.98	0.469566	0.469566	0.383332694	3.5038	0	0	1	;
	770.0	769.0	655.95	0.469566	0.469566	0.383332694	3.5038	0	0	1	;
	770.0	771.0	655.95	0.547827	0.547827	0.383332694	3.5038	0	0	1	;
	770.0	773.0	327.98	0.834784	0.834784	0.383332694	3.5038	0	0	1	;
	770.0	788.0	655.95	0.600001	0.600001	0.383332694	3.5038	0	0	1	;
	771.0	767.0	149.16	2.44	2.44	0.25	3.6596	0	0	1	;
	771.0	770.0	327.98	0.547827	0.547827	0.383332694	3.5038	0	0	1	;
	771.0	772.0	519.21	0.600001	0.600001	0.383332694	4.4683	0	0	1	;
	771.0	774.0	327.98	0.991306	0.991306	0.383332694	3.5038	0	0	1	;
	772.0	741.0	519.21	0.52174	0.52174	0.383332694	4.4683	0	0	1	;
	772.0	771.0	519.21	0.600001	0.600001	0.383332694	4.4683	0	0	1	;
	773.0	770.0	655.95	0.834784	0.834784	0.383332694	3.5038	0	0	1	;
	773.0	774.0	327.98	0.547827	0.547827	0.383332694	3.5038	0	0	1	;
	773.0	775.0	655.95	0.652175	0.652175	0.383332694	3.5038	0	0	1	;
	773.0	787.0	327.98	0.600001	0.600001	0.383332694	3.5038	0	0	1	;
	774.0	771.0	327.98	0.991306	0.991306	0.383332694	3.5038	0	0	1	;
	774.0	773.0	327.98	0.547827	0.547827	0.383332694	3.5038	0	0	1	;
	774.0	777.0	327.98	0.991306	0.991306	0.383332694	3.5038	0	0	1	;
	775.0	107.0	9999999999.0	0.96	0.96	0.25	0.0	0	0	1	;
	775.0	773.0	327.98	0.652175	0.652175	0.383332694	3.5038	0	0	1	;
	775.0	776.0	655.95	0.495653	0.495653	0.383332694	3.5038	0	0	1	;
	776.0	775.0	327.98	0.495653	0.495653	0.383332694	3.5038	0	0	1	;
	776.0	777.0	1038.42	0.547827	0.547827	0.383332694	4.4683	0	0	1	;
	776.0	779.0	655.95	0.443479	0.443479	0.383332694	3.5038	0	0	1	;
	776.0	785.0	519.21	0.573914	0.573914	0.383332694	4.4683	0	0	1	;
	777.0	774.0	327.98	0.991306	0.991306	0.383332694	3.5038	0	0	1	;
	777.0	776.0	519.21	0.547827	0.547827	0.383332694	4.4683	0	0	1	;
	777.0	778.0	1589.83	0.48	0.48	0.416666667	5.1644	0	0	1	;
	777.0	780.0	327.98	0.652175	0.652175	0.383332694	3.5038	0	0	1	;
	778.0	738.0	1589.83	0.552	0.552	0.416666667	5.1644	0	0	1	;
	778.0	777.0	1589.83	0.48	0.48	0.416666667	5.1644	0	0	1	;
	779.0	108.0	9999999999.0	0.68	0.68	0.25	0.0	0	0	1	;
	779.0	776.0	327.98	0.443479	0.443479	0.383332694	3.5038	0	0	1	;
	779.0	781.0	655.95	0.704349	0.704349	0.383332694	3.5038	0	0	1	;
	780.0	108.0	9999999999.0	0.84	0.84	0.25	0.0	0	0	1	;
	780.0	777.0	327.98	0.652175	0.652175	0.383332694	3.5038	0	0	1	;
	780.0	782.0	327.98	0.652175	0.652175	0.383332694	3.5038	0	0	1	;
	781.0	779.0	327.98	0.704349	0.704349	0.383332694	3.5038	0	0	1	;
	781.0	782.0	2076.84	0.573914	0.573914	0.383332694	4.4683	0	0	1	;
	781.0	784.0	1796.41	0.500013	0.500013	0.53998596	4.9432	0	0	1	;
	782.0	780.0	327.98	0.652175	0.652175	0.383332694	3.5038	0	0	1	;
	782.0	781.0	1557.63	0.573914	0.573914	0.383332694	4.4683	0	0	1	;
	782.0	783.0	2076.84	0.391305	0.391305	0.383332694	4.4683	0	0	1	;
	783.0	10.0	9999999999.0	1.5	1.5	0.166666667	0.0	0	0	1	;
	783.0	782.0	1557.63	0.391305	0.391305	0.383332694	4.4683	0	0	1	;
	783.0	1054.0	2076.84	0.26087	0.26087	0.383332694	4.4683	0	0	1	;
	784.0	781.0	2395.21	0.500013	0.500013	0.53998596	4.9432	0	0	1	;
	784.0	785.0	327.98	0.991306	0.991306	0.383332694	3.5038	0	0	1	;
	784.0	811.0	1796.41	0.296304	0.296304	0.53998596	4.9432	0	0	1	;
	785.0	776.0	1038.42	0.573914	0.573914	0.383332694	4.4683	0	0	1	;
	785.0	784.0	327.98	0.991306	0.991306	0.383332694	3.5038	0	0	1	;
	785.0	786.0	327.98	0.495653	0.495653	0.383332694	3.5038	0	0	1	;
	785.0	810.0	519.21	0.443479	0.443479	0.383332694	4.4683	0	0	1	;
	786.0	107.0	9999999999.0	1.08	1.08	0.25	0.0	0	0	1	;
	786.0	785.0	327.98	0.495653	0.495653	0.383332694	3.5038	0	0	1	;
	786.0	787.0	327.98	0.495653	0.495653	0.383332694	3.5038	0	0	1	;
	787.0	773.0	327.98	0.600001	0.600001	0.383332694	3.5038	0	0	1	;
	787.0	786.0	327.98	0.495653	0.495653	0.383332694	3.5038	0	0	1	;
	787.0	788.0	327.98	0.991306	0.991306	0.383332694	3.5038	0	0	1	;
	787.0	809.0	327.98	0.234783	0.234783	0.383332694	3.5038	0	0	1	;
	788.0	770.0	655.95	0.600001	0.600001	0.383332694	3.5038	0	0	1	;
	788.0	787.0	327.98	0.991306	0.991306	0.383332694	3.5038	0	0	1	;
	788.0	789.0	327.98	0.52174	0.52174	0.383332694	3.5038	0	0	1	;
	788.0	808.0	655.95	0.234783	0.234783	0.383332694	3.5038	0	0	1	;
	789.0	109.0	9999999999.0	1.12	1.12	0.25	0.0	0	0	1	;
	789.0	788.0	327.98	0.52174	0.52174	0.383332694	3.5038	0	0	1	;
	789.0	790.0	327.98	1.434785	1.434785	0.383332694	3.5038	0	0	1	;
	790.0	765.0	1796.41	0.481494	0.481494	0.53998596	4.9432	0	0	1	;
	790.0	789.0	327.98	1.434785	1.434785	0.383332694	3.5038	0	0	1	;
	790.0	791.0	327.98	0.913045	0.913045	0.383332694	3.5038	0	0	1	;
	790.0	806.0	1796.41	0.222228	0.222228	0.53998596	4.9432	0	0	1	;
	791.0	114.0	9999999999.0	2.16	2.16	0.166666667	0.0	0	0	1	;
	791.0	790.0	327.98	0.913045	0.913045	0.383332694	3.5038	0	0	1	;
	791.0	792.0	327.98	1.721742	1.721742	0.383332694	3.5038	0	0	1	;
	792.0	791.0	327.98	1.721742	1.721742	0.383332694	3.5038	0	0	1	;
	792.0	793.0	327.98	0.756523	0.756523	0.383332694	3.5038	0	0	1	;
	793.0	113.0	9999999999.0	1.32	1.32	0.166666667	0.0	0	0	1	;
	793.0	792.0	327.98	0.756523	0.756523	0.383332694	3.5038	0	0	1	;
	793.0	795.0	327.98	0.678262	0.678262	0.383332694	3.5038	0	0	1	;
	794.0	113.0	9999999999.0	0.96	0.96	0.25	0.0	0	0	1	;
	794.0	763.0	1197.6	0.444456	0.444456	0.53998596	4.9432	0	0	1	;
	794.0	795.0	1197.6	0.444456	0.444456	0.53998596	4.9432	0	0	1	;
	795.0	793.0	327.98	0.678262	0.678262	0.383332694	3.5038	0	0	1	;
	795.0	794.0	1197.6	0.444456	0.444456	0.53998596	4.9432	0	0	1	;
	795.0	801.0	1197.6	0.444456	0.444456	0.53998596	4.9432	0	0	1	;
	797.0	106.0	9999999999.0	2.48	2.48	0.25	0.0	0	0	1	;
	797.0	126.0	9999999999.0	1.2	1.2	0.25	0.0	0	0	1	;
	797.0	755.0	1260.24	1.101468	1.101468	0.68998827	5.0906	0	0	1	;
	797.0	800.0	1260.24	1.144947	1.144947	0.68998827	5.0906	0	0	1	;
	798.0	799.0	1038.42	1.173915	1.173915	0.383332694	4.4683	0	0	1	;
	799.0	126.0	9999999999.0	1.2	1.2	0.25	0.0	0	0	1	;
	799.0	798.0	1038.42	1.173915	1.173915	0.383332694	4.4683	0	0	1	;
	799.0	800.0	1038.42	1.486959	1.486959	0.383332694	4.4683	0	0	1	;
	800.0	797.0	1260.24	1.144947	1.144947	0.68998827	5.0906	0	0	1	;
	800.0	799.0	1038.42	1.486959	1.486959	0.383332694	4.4683	0	0	1	;
	800.0	801.0	1197.6	0.629646	0.629646	0.53998596	4.9432	0	0	1	;
	800.0	839.0	1197.6	1.703748	1.703748	0.53998596	4.9432	0	0	1	;
	801.0	106.0	9999999999.0	1.72	1.72	0.25	0.0	0	0	1	;
	801.0	795.0	1197.6	0.444456	0.444456	0.53998596	4.9432	0	0	1	;
	801.0	800.0	1197.6	0.629646	0.629646	0.53998596	4.9432	0	0	1	;
	806.0	790.0	1796.41	0.222228	0.222228	0.53998596	4.9432	0	0	1	;
	806.0	819.0	1796.41	0.425937	0.425937	0.53998596	4.9432	0	0	1	;
	808.0	788.0	655.95	0.234783	0.234783	0.383332694	3.5038	0	0	1	;
	808.0	817.0	655.95	0.600001	0.600001	0.383332694	3.5038	0	0	1	;
	809.0	787.0	327.98	0.234783	0.234783	0.383332694	3.5038	0	0	1	;
	809.0	816.0	327.98	0.600001	0.600001	0.383332694	3.5038	0	0	1	;
	810.0	785.0	1038.42	0.443479	0.443479	0.383332694	4.4683	0	0	1	;
	810.0	811.0	519.21	1.017393	1.017393	0.383332694	4.4683	0	0	1	;
	810.0	814.0	519.21	0.443479	0.443479	0.383332694	4.4683	0	0	1	;
	811.0	784.0	2395.21	0.296304	0.296304	0.53998596	4.9432	0	0	1	;
	811.0	810.0	519.21	1.017393	1.017393	0.383332694	4.4683	0	0	1	;
	811.0	812.0	655.95	1.017393	1.017393	0.383332694	3.5038	0	0	1	;
	811.0	813.0	1796.41	0.296304	0.296304	0.53998596	4.9432	0	0	1	;
	812.0	169.0	655.95	1.539133	1.539133	0.383332694	3.5038	0	0	1	;
	812.0	811.0	655.95	1.017393	1.017393	0.383332694	3.5038	0	0	1	;
	813.0	811.0	2395.21	0.296304	0.296304	0.53998596	4.9432	0	0	1	;
	813.0	814.0	327.98	0.860871	0.860871	0.383332694	3.5038	0	0	1	;
	813.0	826.0	1796.41	0.500013	0.500013	0.53998596	4.9432	0	0	1	;
	814.0	810.0	1038.42	0.443479	0.443479	0.383332694	4.4683	0	0	1	;
	814.0	813.0	327.98	0.860871	0.860871	0.383332694	3.5038	0	0	1	;
	814.0	815.0	327.98	0.495653	0.495653	0.383332694	3.5038	0	0	1	;
	814.0	825.0	327.98	0.756523	0.756523	0.383332694	3.5038	0	0	1	;
	815.0	111.0	9999999999.0	1.86	1.86	0.166666667	0.0	0	0	1	;
	815.0	814.0	327.98	0.495653	0.495653	0.383332694	3.5038	0	0	1	;
	815.0	816.0	327.98	0.495653	0.495653	0.383332694	3.5038	0	0	1	;
	816.0	809.0	327.98	0.600001	0.600001	0.383332694	3.5038	0	0	1	;
	816.0	815.0	327.98	0.495653	0.495653	0.383332694	3.5038	0	0	1	;
	816.0	817.0	327.98	0.991306	0.991306	0.383332694	3.5038	0	0	1	;
	816.0	824.0	327.98	0.965219	0.965219	0.383332694	3.5038	0	0	1	;
	817.0	808.0	655.95	0.600001	0.600001	0.383332694	3.5038	0	0	1	;
	817.0	816.0	327.98	0.991306	0.991306	0.383332694	3.5038	0	0	1	;
	817.0	818.0	327.98	1.200002	1.200002	0.383332694	3.5038	0	0	1	;
	817.0	823.0	519.21	0.78261	0.78261	0.383332694	4.4683	0	0	1	;
	818.0	110.0	9999999999.0	1.8	1.8	0.166666667	0.0	0	0	1	;
	818.0	817.0	327.98	1.200002	1.200002	0.383332694	3.5038	0	0	1	;
	818.0	819.0	327.98	0.886958	0.886958	0.383332694	3.5038	0	0	1	;
	819.0	806.0	1796.41	0.425937	0.425937	0.53998596	4.9432	0	0	1	;
	819.0	818.0	327.98	0.886958	0.886958	0.383332694	3.5038	0	0	1	;
	819.0	820.0	1796.41	0.55557	0.55557	0.53998596	4.9432	0	0	1	;
	820.0	110.0	9999999999.0	2.04	2.04	0.166666667	0.0	0	0	1	;
	820.0	819.0	1796.41	0.55557	0.55557	0.53998596	4.9432	0	0	1	;
	820.0	822.0	1796.41	0.166671	0.166671	0.53998596	4.9432	0	0	1	;
	822.0	114.0	9999999999.0	2.76	2.76	0.166666667	0.0	0	0	1	;
	822.0	820.0	1796.41	0.166671	0.166671	0.53998596	4.9432	0	0	1	;
	822.0	836.0	1796.41	0.388899	0.388899	0.53998596	4.9432	0	0	1	;
	823.0	110.0	9999999999.0	1.68	1.68	0.166666667	0.0	0	0	1	;
	823.0	817.0	519.21	0.78261	0.78261	0.383332694	4.4683	0	0	1	;
	823.0	833.0	519.21	0.78261	0.78261	0.383332694	4.4683	0	0	1	;
	824.0	111.0	9999999999.0	1.26	1.26	0.166666667	0.0	0	0	1	;
	824.0	816.0	327.98	0.965219	0.965219	0.383332694	3.5038	0	0	1	;
	824.0	832.0	327.98	0.547827	0.547827	0.383332694	3.5038	0	0	1	;
	825.0	111.0	9999999999.0	1.5	1.5	0.166666667	0.0	0	0	1	;
	825.0	112.0	9999999999.0	1.68	1.68	0.166666667	0.0	0	0	1	;
	825.0	814.0	655.95	0.756523	0.756523	0.383332694	3.5038	0	0	1	;
	825.0	830.0	327.98	0.834784	0.834784	0.383332694	3.5038	0	0	1	;
	826.0	112.0	9999999999.0	1.14	1.14	0.166666667	0.0	0	0	1	;
	826.0	813.0	1796.41	0.500013	0.500013	0.53998596	4.9432	0	0	1	;
	826.0	829.0	1796.41	0.592608	0.592608	0.53998596	4.9432	0	0	1	;
	829.0	826.0	1796.41	0.592608	0.592608	0.53998596	4.9432	0	0	1	;
	829.0	830.0	519.21	0.756523	0.756523	0.383332694	4.4683	0	0	1	;
	829.0	850.0	1197.6	0.833355	0.833355	0.53998596	4.9432	0	0	1	;
	830.0	825.0	655.95	0.834784	0.834784	0.383332694	3.5038	0	0	1	;
	830.0	829.0	519.21	0.756523	0.756523	0.383332694	4.4683	0	0	1	;
	830.0	831.0	519.21	0.495653	0.495653	0.383332694	4.4683	0	0	1	;
	830.0	849.0	327.98	0.965219	0.965219	0.383332694	3.5038	0	0	1	;
	831.0	111.0	9999999999.0	0.96	0.96	0.25	0.0	0	0	1	;
	831.0	830.0	519.21	0.495653	0.495653	0.383332694	4.4683	0	0	1	;
	831.0	832.0	519.21	0.652175	0.652175	0.383332694	4.4683	0	0	1	;
	832.0	824.0	327.98	0.547827	0.547827	0.383332694	3.5038	0	0	1	;
	832.0	831.0	519.21	0.652175	0.652175	0.383332694	4.4683	0	0	1	;
	832.0	833.0	519.21	0.834784	0.834784	0.383332694	4.4683	0	0	1	;
	832.0	847.0	327.98	1.147828	1.147828	0.383332694	3.5038	0	0	1	;
	833.0	823.0	519.21	0.78261	0.78261	0.383332694	4.4683	0	0	1	;
	833.0	832.0	519.21	0.834784	0.834784	0.383332694	4.4683	0	0	1	;
	833.0	834.0	519.21	0.365218	0.365218	0.383332694	4.4683	0	0	1	;
	834.0	833.0	519.21	0.365218	0.365218	0.383332694	4.4683	0	0	1	;
	834.0	835.0	519.21	0.626088	0.626088	0.383332694	4.4683	0	0	1	;
	835.0	110.0	9999999999.0	1.04	1.04	0.25	0.0	0	0	1	;
	835.0	115.0	9999999999.0	2.16	2.16	0.166666667	0.0	0	0	1	;
	835.0	834.0	519.21	0.626088	0.626088	0.383332694	4.4683	0	0	1	;
	835.0	836.0	1038.42	0.991306	0.991306	0.383332694	4.4683	0	0	1	;
	836.0	822.0	1796.41	0.388899	0.388899	0.53998596	4.9432	0	0	1	;
	836.0	835.0	519.21	0.991306	0.991306	0.383332694	4.4683	0	0	1	;
